date;saat;toplam;dogalgaz;ruzgar;linyit;ithalKomur;barajli;akarsu;diger;organizationId;organizationShortName;Diğer Veriş;mcp;smp;KUDÜP Değişim;Gaz KUDÜP Değişim;Rüzgar KUDÜP Değişim;Linyit KUDÜP Değişim;İthal Kömür KUDÜP Değişim;Barajlı KUDÜP Değişim;Akarsu KUDÜP Değişim;Diğer KUDÜP Değişim;Veriş Değişim;Gaz Veriş Değişim;Rüzgar Veriş Değişim;Linyit Veriş Değişim;İthal Kömür Veriş Değişim;Barajlı Veriş Değişim;Akarsu Veriş Değişim;Diğer Veriş Değişim
2023-07-31 11:00:00;11:00;1264;0;0;0;1264;0;0;0;13257;İSKEN;0,0;2449,98;2621;0;0;0;0;0;0;0;0;90;0;0;0;90;0;0;0
2023-07-31 12:00:00;12:00;1265;0;0;0;1265;0;0;0;13257;İSKEN;0,0;1781,0;1781;0;0;0;0;0;0;0;0;15;0;0;0;15;0;0;0
2023-07-31 13:00:00;13:00;1265;0;0;0;1265;0;0;0;13257;İSKEN;0,0;1876,07;1900;0;0;0;0;0;0;0;0;-78;0;0;0;-78;0;0;0
2023-07-31 14:00:00;14:00;1263;0;0;0;1263;0;0;0;13257;İSKEN;0,0;2225,0;2425;0;0;0;0;0;0;0;0;91;0;0;0;91;0;0;0
2023-07-31 15:00:00;15:00;1262;0;0;0;1262;0;0;0;13257;İSKEN;0,0;2340,01;2540;0;0;0;0;0;0;0;0;92;0;0;0;92;0;0;0
2023-07-31 16:00:00;16:00;1259;0;0;0;1259;0;0;0;13257;İSKEN;0,0;2200,0;2508;0;0;0;0;0;0;0;0;95;0;0;0;95;0;0;0
2023-07-31 17:00:00;17:00;1256;0;0;0;1256;0;0;0;13257;İSKEN;0,0;2248,9;2563;0;0;0;0;0;0;0;0;98;0;0;0;98;0;0;0
2023-07-31 18:00:00;18:00;1252;0;0;0;1252;0;0;0;13257;İSKEN;0,0;2449,99;2650;-25;0;0;0;-25;0;0;0;131;0;0;0;131;0;0;0
2023-07-31 19:00:00;19:00;1250;0;0;0;1250;0;0;0;13257;İSKEN;0,0;2599,99;2698;0;0;0;0;0;0;0;0;104;0;0;0;104;0;0;0
2023-07-31 20:00:00;20:00;1250;0;0;0;1250;0;0;0;13257;İSKEN;0,0;2597,77;2700;0;0;0;0;0;0;0;0;108;0;0;0;108;0;0;0
2023-07-31 21:00:00;21:00;1250;0;0;0;1250;0;0;0;13257;İSKEN;0,0;2575,0;2695;0;0;0;0;0;0;0;0;108;0;0;0;108;0;0;0
2023-07-31 22:00:00;22:00;1250;0;0;0;1250;0;0;0;13257;İSKEN;0,0;2233,41;2283;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;0
2023-07-31 23:00:00;23:00;1250;0;0;0;1250;0;0;0;13257;İSKEN;0,0;2090,01;2249;0;0;0;0;0;0;0;0;108;0;0;0;108;0;0;0
2023-07-31 00:00:00;00:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;2079,08;2276;0;0;0;0;0;0;0;0;37;37;0;0;0;0;0;0
2023-07-31 01:00:00;01:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;2079,08;2149;0;0;0;0;0;0;0;0;-6;-6;0;0;0;0;0;0
2023-07-31 02:00:00;02:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;1950,0;2050;0;0;0;0;0;0;0;0;-17;-17;0;0;0;0;0;0
2023-07-31 03:00:00;03:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;2000,0;2050;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0
2023-07-31 04:00:00;04:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;1837,07;1948;0;0;0;0;0;0;0;0;-7;-7;0;0;0;0;0;0
2023-07-31 05:00:00;05:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;1650,0;1898;-102;-102;0;0;0;0;0;0;70;70;0;0;0;0;0;0
2023-07-31 06:00:00;06:00;861;861;0;0;0;0;0;0;378;HEAŞ;0,0;1837,08;1898;0;0;0;0;0;0;0;0;49;49;0;0;0;0;0;0
2023-07-31 07:00:00;07:00;480;480;0;0;0;0;0;0;378;HEAŞ;0,0;1869,0;1869;625;625;0;0;0;0;0;0;13;13;0;0;0;0;0;0
2023-07-31 08:00:00;08:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2499,99;2600;0;0;0;0;0;0;0;0;1028;1028;0;0;0;0;0;0
2023-07-31 09:00:00;09:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2424,99;2569;0;0;0;0;0;0;0;0;1102;1102;0;0;0;0;0;0
2023-07-31 10:00:00;10:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2209,7;2230;0;0;0;0;0;0;0;0;1084;1084;0;0;0;0;0;0
2023-07-31 11:00:00;11:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2449,98;2621;0;0;0;0;0;0;0;0;1069;1069;0;0;0;0;0;0
2023-07-31 12:00:00;12:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;1781,0;1781;0;0;0;0;0;0;0;0;1054;1054;0;0;0;0;0;0
2023-07-31 13:00:00;13:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;1876,07;1900;0;0;0;0;0;0;0;0;1048;1048;0;0;0;0;0;0
2023-07-31 14:00:00;14:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2225,0;2425;0;0;0;0;0;0;0;0;1049;1049;0;0;0;0;0;0
2023-07-31 15:00:00;15:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2340,01;2540;0;0;0;0;0;0;0;0;1046;1046;0;0;0;0;0;0
2023-07-31 16:00:00;16:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2200,0;2508;0;0;0;0;0;0;0;0;1050;1050;0;0;0;0;0;0
2023-07-31 17:00:00;17:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2248,9;2563;0;0;0;0;0;0;0;0;1056;1056;0;0;0;0;0;0
2023-07-31 18:00:00;18:00;0;0;0;0;0;0;0;0;378;HEAŞ;0,0;2449,99;2650;0;0;0;0;0;0;0;0;1064;1064;0;0;0;0;0;0
2023-07-31 19:00:00;19:00;480;480;0;0;0;0;0;0;378;HEAŞ;0,0;2599,99;2698;397;397;0;0;0;0;0;0;197;197;0;0;0;0;0;0
2023-07-31 20:00:00;20:00;1065;1065;0;0;0;0;0;0;378;HEAŞ;0,0;2597,77;2700;0;0;0;0;0;0;0;0;21;21;0;0;0;0;0;0
2023-07-31 21:00:00;21:00;1085;1085;0;0;0;0;0;0;378;HEAŞ;0,0;2575,0;2695;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0
2023-07-31 22:00:00;22:00;1095;1095;0;0;0;0;0;0;378;HEAŞ;0,0;2233,41;2283;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0
2023-07-31 23:00:00;23:00;1115;1115;0;0;0;0;0;0;378;HEAŞ;0,0;2090,01;2249;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0
2023-07-31 00:00:00;00:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2079,08;2276;0;0;0;0;0;0;0;0;75;0;0;0;75;0;0;0
2023-07-31 01:00:00;01:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2079,08;2149;0;0;0;0;0;0;0;0;73;0;0;0;73;0;0;0
2023-07-31 02:00:00;02:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;1950,0;2050;0;0;0;0;0;0;0;0;69;0;0;0;69;0;0;0
2023-07-31 03:00:00;03:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2000,0;2050;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 04:00:00;04:00;1122;0;0;0;1122;0;0;0;7639;ATLAS;0,0;1837,07;1948;0;0;0;0;0;0;0;0;73;0;0;0;73;0;0;0
2023-07-31 05:00:00;05:00;1122;0;0;0;1122;0;0;0;7639;ATLAS;0,0;1650,0;1898;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 06:00:00;06:00;1122;0;0;0;1122;0;0;0;7639;ATLAS;0,0;1837,08;1898;0;0;0;0;0;0;0;0;73;0;0;0;73;0;0;0
2023-07-31 07:00:00;07:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;1869,0;1869;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 08:00:00;08:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2499,99;2600;0;0;0;0;0;0;0;0;74;0;0;0;74;0;0;0
2023-07-31 09:00:00;09:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2424,99;2569;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 10:00:00;10:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2209,7;2230;0;0;0;0;0;0;0;0;71;0;0;0;71;0;0;0
2023-07-31 11:00:00;11:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2449,98;2621;0;0;0;0;0;0;0;0;44;0;0;0;44;0;0;0
2023-07-31 12:00:00;12:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;1781,0;1781;0;0;0;0;0;0;0;0;68;0;0;0;68;0;0;0
2023-07-31 13:00:00;13:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;1876,07;1900;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 14:00:00;14:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2225,0;2425;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 15:00:00;15:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2340,01;2540;0;0;0;0;0;0;0;0;74;0;0;0;74;0;0;0
2023-07-31 16:00:00;16:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2200,0;2508;0;0;0;0;0;0;0;0;75;0;0;0;75;0;0;0
2023-07-31 17:00:00;17:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2248,9;2563;0;0;0;0;0;0;0;0;73;0;0;0;73;0;0;0
2023-07-31 18:00:00;18:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2449,99;2650;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 19:00:00;19:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2599,99;2698;0;0;0;0;0;0;0;0;76;0;0;0;76;0;0;0
2023-07-31 20:00:00;20:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2597,77;2700;0;0;0;0;0;0;0;0;72;0;0;0;72;0;0;0
2023-07-31 21:00:00;21:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2575,0;2695;0;0;0;0;0;0;0;0;73;0;0;0;73;0;0;0
2023-07-31 22:00:00;22:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2233,41;2283;0;0;0;0;0;0;0;0;69;0;0;0;69;0;0;0
2023-07-31 23:00:00;23:00;1120;0;0;0;1120;0;0;0;7639;ATLAS;0,0;2090,01;2249;0;0;0;0;0;0;0;0;71;0;0;0;71;0;0;0
2023-07-31 00:00:00;00:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2079,08;2276;-569;0;0;0;-569;0;0;0;597;0;0;0;597;0;0;0
2023-07-31 01:00:00;01:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2079,08;2149;-569;0;0;0;-569;0;0;0;29;0;0;0;29;0;0;0
2023-07-31 02:00:00;02:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1950,0;2050;-569;0;0;0;-569;0;0;0;29;0;0;0;29;0;0;0
2023-07-31 03:00:00;03:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2000,0;2050;-569;0;0;0;-569;0;0;0;29;0;0;0;29;0;0;0
2023-07-31 04:00:00;04:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1837,07;1948;-569;0;0;0;-569;0;0;0;29;0;0;0;29;0;0;0
2023-07-31 05:00:00;05:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1650,0;1898;-569;0;0;0;-569;0;0;0;29;0;0;0;29;0;0;0
2023-07-31 06:00:00;06:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1837,08;1898;-569;0;0;0;-569;0;0;0;598;0;0;0;598;0;0;0
2023-07-31 07:00:00;07:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1869,0;1869;-569;0;0;0;-569;0;0;0;598;0;0;0;598;0;0;0
2023-07-31 08:00:00;08:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2499,99;2600;-569;0;0;0;-569;0;0;0;598;0;0;0;598;0;0;0
2023-07-31 09:00:00;09:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2424,99;2569;-569;0;0;0;-569;0;0;0;598;0;0;0;598;0;0;0
2023-07-31 10:00:00;10:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2209,7;2230;-569;0;0;0;-569;0;0;0;599;0;0;0;599;0;0;0
2023-07-31 11:00:00;11:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2449,98;2621;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;0
2023-07-31 12:00:00;12:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1781,0;1781;-569;0;0;0;-569;0;0;0;29;0;0;0;29;0;0;0
2023-07-31 13:00:00;13:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;1876,07;1900;-569;0;0;0;-569;0;0;0;28;0;0;0;28;0;0;0
2023-07-31 14:00:00;14:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2225,0;2425;0;0;0;0;0;0;0;0;-492;0;0;0;-492;0;0;0
2023-07-31 15:00:00;15:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2340,01;2540;-569;0;0;0;-569;0;0;0;187;0;0;0;187;0;0;0
2023-07-31 16:00:00;16:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2200,0;2508;0;0;0;0;0;0;0;0;-368;0;0;0;-368;0;0;0
2023-07-31 17:00:00;17:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2248,9;2563;0;0;0;0;0;0;0;0;-340;0;0;0;-340;0;0;0
2023-07-31 18:00:00;18:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2449,99;2650;0;0;0;0;0;0;0;0;-244;0;0;0;-244;0;0;0
2023-07-31 19:00:00;19:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2599,99;2698;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0
2023-07-31 20:00:00;20:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2597,77;2700;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0
2023-07-31 21:00:00;21:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2575,0;2695;0;0;0;0;0;0;0;0;-178;0;0;0;-178;0;0;0
2023-07-31 22:00:00;22:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2233,41;2283;0;0;0;0;0;0;0;0;-169;0;0;0;-169;0;0;0
2023-07-31 23:00:00;23:00;1140;0;0;0;1140;0;0;0;4831;İÇDAŞ;0,0;2090,01;2249;0;0;0;0;0;0;0;0;-144;0;0;0;-144;0;0;0
2023-07-31 00:00:00;00:00;655;593;17;0;0;15;30;0;166;Akenerji;0,0;2079,08;2276;0;0;0;0;0;0;0;0;300;188;0;0;0;81;31;0
2023-07-31 01:00:00;01:00;654;593;16;0;0;15;30;0;166;Akenerji;0,0;2079,08;2149;-3;0;-3;0;0;0;0;0;271;191;0;0;0;56;23;0
2023-07-31 02:00:00;02:00;653;593;15;0;0;15;30;0;166;Akenerji;0,0;1950,0;2050;-1;0;-1;0;0;0;0;0;196;197;-1;0;0;0;1;0
2023-07-31 03:00:00;03:00;46;0;16;0;0;0;30;0;166;Akenerji;0,0;2000,0;2050;-1;0;-1;0;0;0;0;0;161;166;-4;0;0;0;0;0
2023-07-31 04:00:00;04:00;47;0;17;0;0;0;30;0;166;Akenerji;0,0;1837,07;1948;0;0;0;0;0;0;0;0;-14;-7;-7;0;0;0;0;0
2023-07-31 05:00:00;05:00;20;0;18;0;0;0;2;0;166;Akenerji;0,0;1650,0;1898;-1;0;-1;0;0;0;0;0;-6;0;-6;0;0;0;0;0
2023-07-31 06:00:00;06:00;18;0;16;0;0;0;2;0;166;Akenerji;0,0;1837,08;1898;-5;0;-5;0;0;0;0;0;-3;0;-3;0;0;0;0;0
2023-07-31 07:00:00;07:00;324;250;13;0;0;59;2;0;166;Akenerji;0,0;1869,0;1869;-1;0;-1;0;0;0;0;0;46;52;-5;0;0;-1;0;0
2023-07-31 08:00:00;08:00;680;608;11;0;0;59;2;0;166;Akenerji;0,0;2499,99;2600;-1;0;-1;0;0;0;0;0;196;191;-2;0;0;7;0;0
2023-07-31 09:00:00;09:00;664;593;10;0;0;59;2;0;166;Akenerji;0,0;2424,99;2569;-1;0;-1;0;0;0;0;0;118;117;0;0;0;0;0;0
2023-07-31 10:00:00;10:00;859;789;9;0;0;59;2;0;166;Akenerji;0,0;2209,7;2230;0;0;0;0;0;0;0;0;0;-6;1;0;0;5;0;0
2023-07-31 11:00:00;11:00;542;510;8;0;0;22;2;0;166;Akenerji;0,0;2449,98;2621;1;0;1;0;0;0;0;0;49;40;-2;0;0;11;0;0
2023-07-31 12:00:00;12:00;484;450;10;0;0;22;2;0;166;Akenerji;0,0;1781,0;1781;0;0;0;0;0;0;0;0;82;78;-6;0;0;10;0;0
2023-07-31 13:00:00;13:00;487;450;13;0;0;22;2;0;166;Akenerji;0,0;1876,07;1900;-4;0;-4;0;0;0;0;0;159;149;-5;0;0;16;0;0
2023-07-31 14:00:00;14:00;491;450;17;0;0;22;2;0;166;Akenerji;0,0;2225,0;2425;-7;0;-7;0;0;0;0;0;89;84;-6;0;0;11;0;0
2023-07-31 15:00:00;15:00;519;450;17;0;0;22;30;0;166;Akenerji;0,0;2340,01;2540;-5;0;-5;0;0;0;0;0;133;123;-4;0;0;14;0;0
2023-07-31 16:00:00;16:00;484;400;17;0;0;37;30;0;166;Akenerji;0,0;2200,0;2508;-5;0;-5;0;0;0;0;0;145;132;-2;0;0;15;0;0
2023-07-31 17:00:00;17:00;484;400;17;0;0;37;30;0;166;Akenerji;0,0;2248,9;2563;-5;0;-5;0;0;0;0;0;209;178;-1;0;0;28;3;0
2023-07-31 18:00:00;18:00;579;495;17;0;0;37;30;0;166;Akenerji;0,0;2449,99;2650;-3;0;-3;0;0;0;0;0;254;131;-3;0;0;106;19;0
2023-07-31 19:00:00;19:00;643;544;17;0;0;52;30;0;166;Akenerji;0,0;2599,99;2698;-3;0;-3;0;0;0;0;0;185;72;-2;0;0;77;38;0
2023-07-31 20:00:00;20:00;642;544;16;0;0;52;30;0;166;Akenerji;0,0;2597,77;2700;-4;0;-4;0;0;0;0;0;116;-9;0;0;0;86;38;0
2023-07-31 21:00:00;21:00;641;544;15;0;0;52;30;0;166;Akenerji;0,0;2575,0;2695;-2;0;-2;0;0;0;0;0;-2;-120;3;0;0;77;37;0
2023-07-31 22:00:00;22:00;480;400;13;0;0;37;30;0;166;Akenerji;0,0;2233,41;2283;0;0;0;0;0;0;0;0;209;74;0;0;0;98;37;0
2023-07-31 23:00:00;23:00;463;400;11;0;0;22;30;0;166;Akenerji;0,0;2090,01;2249;0;0;0;0;0;0;0;0;204;109;-3;0;0;75;23;0
2023-07-31 00:00:00;00:00;450;450;0;0;0;0;0;0;181;Habaş;0,0;2079,08;2276;0;0;0;0;0;0;0;0;-375;-375;0;0;0;0;0;0
2023-07-31 01:00:00;01:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2079,08;2149;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 02:00:00;02:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1950,0;2050;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 03:00:00;03:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2000,0;2050;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 04:00:00;04:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1837,07;1948;0;0;0;0;0;0;0;0;-468;-468;0;0;0;0;0;0
2023-07-31 05:00:00;05:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1650,0;1898;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 06:00:00;06:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1837,08;1898;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 07:00:00;07:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1869,0;1869;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 08:00:00;08:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2499,99;2600;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 09:00:00;09:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2424,99;2569;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 10:00:00;10:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2209,7;2230;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 11:00:00;11:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2449,98;2621;0;0;0;0;0;0;0;0;-474;-474;0;0;0;0;0;0
2023-07-31 12:00:00;12:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1781,0;1781;0;0;0;0;0;0;0;0;-478;-478;0;0;0;0;0;0
2023-07-31 13:00:00;13:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;1876,07;1900;0;0;0;0;0;0;0;0;-475;-475;0;0;0;0;0;0
2023-07-31 14:00:00;14:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2225,0;2425;0;0;0;0;0;0;0;0;-478;-478;0;0;0;0;0;0
2023-07-31 15:00:00;15:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2340,01;2540;0;0;0;0;0;0;0;0;-478;-478;0;0;0;0;0;0
2023-07-31 16:00:00;16:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2200,0;2508;0;0;0;0;0;0;0;0;-481;-481;0;0;0;0;0;0
2023-07-31 17:00:00;17:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2248,9;2563;0;0;0;0;0;0;0;0;-468;-468;0;0;0;0;0;0
2023-07-31 18:00:00;18:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2449,99;2650;0;0;0;0;0;0;0;0;-468;-468;0;0;0;0;0;0
2023-07-31 19:00:00;19:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2599,99;2698;0;0;0;0;0;0;0;0;-468;-468;0;0;0;0;0;0
2023-07-31 20:00:00;20:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2597,77;2700;0;0;0;0;0;0;0;0;-468;-468;0;0;0;0;0;0
2023-07-31 21:00:00;21:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2575,0;2695;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 22:00:00;22:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2233,41;2283;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 23:00:00;23:00;700;700;0;0;0;0;0;0;181;Habaş;0,0;2090,01;2249;0;0;0;0;0;0;0;0;-472;-472;0;0;0;0;0;0
2023-07-31 00:00:00;00:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2079,08;2276;-8;0;0;-8;0;0;0;0;33;0;0;33;0;0;0;0
2023-07-31 01:00:00;01:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2079,08;2149;-8;0;0;-8;0;0;0;0;34;0;0;34;0;0;0;0
2023-07-31 02:00:00;02:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1950,0;2050;-8;0;0;-8;0;0;0;0;29;0;0;29;0;0;0;0
2023-07-31 03:00:00;03:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2000,0;2050;-8;0;0;-8;0;0;0;0;49;0;0;49;0;0;0;0
2023-07-31 04:00:00;04:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1837,07;1948;-8;0;0;-8;0;0;0;0;52;0;0;52;0;0;0;0
2023-07-31 05:00:00;05:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1650,0;1898;-8;0;0;-8;0;0;0;0;49;0;0;49;0;0;0;0
2023-07-31 06:00:00;06:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1837,08;1898;-8;0;0;-8;0;0;0;0;51;0;0;51;0;0;0;0
2023-07-31 07:00:00;07:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1869,0;1869;-8;0;0;-8;0;0;0;0;50;0;0;50;0;0;0;0
2023-07-31 08:00:00;08:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2499,99;2600;-8;0;0;-8;0;0;0;0;60;0;0;60;0;0;0;0
2023-07-31 09:00:00;09:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2424,99;2569;-8;0;0;-8;0;0;0;0;53;0;0;53;0;0;0;0
2023-07-31 10:00:00;10:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2209,7;2230;-8;0;0;-8;0;0;0;0;54;0;0;54;0;0;0;0
2023-07-31 11:00:00;11:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2449,98;2621;-5;0;0;-5;0;0;0;0;51;0;0;51;0;0;0;0
2023-07-31 12:00:00;12:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1781,0;1781;-5;0;0;-5;0;0;0;0;54;0;0;54;0;0;0;0
2023-07-31 13:00:00;13:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;1876,07;1900;-5;0;0;-5;0;0;0;0;51;0;0;51;0;0;0;0
2023-07-31 14:00:00;14:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2225,0;2425;-5;0;0;-5;0;0;0;0;49;0;0;49;0;0;0;0
2023-07-31 15:00:00;15:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2340,01;2540;-5;0;0;-5;0;0;0;0;51;0;0;51;0;0;0;0
2023-07-31 16:00:00;16:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2200,0;2508;-5;0;0;-5;0;0;0;0;45;0;0;45;0;0;0;0
2023-07-31 17:00:00;17:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2248,9;2563;-5;0;0;-5;0;0;0;0;46;0;0;46;0;0;0;0
2023-07-31 18:00:00;18:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2449,99;2650;0;0;0;0;0;0;0;0;39;0;0;39;0;0;0;0
2023-07-31 19:00:00;19:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2599,99;2698;-10;0;0;-10;0;0;0;0;44;0;0;44;0;0;0;0
2023-07-31 20:00:00;20:00;598;0;0;598;0;0;0;0;8339;YENİKÖY K.;0,0;2597,77;2700;-10;0;0;-10;0;0;0;0;41;0;0;41;0;0;0;0
